   2013-08-01   	   13:40    	0	10576146	690314872	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   13:33    	0	96502139	401649075	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   14:54    	0	94073198	148099796	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   14:32    	0	69365199	881224322	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   14:47    	0	41723055	421536348	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   14:10    	0	86076374	857852427	560	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   14:59    	0	26107585	822699684	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   14:25    	0	92375248	299350458	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   14:34    	0	86481602	992543212	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:27    	0	47570403	187353906	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:28    	0	75562055	928150465	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:35    	0	79129733	935685577	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:7    	0	92360704	211437699	560	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:45    	0	33270256	968830501	560	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:3    	0	55832603	419805083	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:43    	0	80283631	593222097	560	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:46    	0	17231085	788957622	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:29    	0	87631152	649779941	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:35    	0	57793040	189274556	560	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:17    	0	12496013	222852386	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:56    	0	33429008	455658860	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:31    	0	42448936	672561971	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:52    	0	99236705	601549629	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:46    	0	19477172	262984423	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:11    	0	95194204	792796632	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:48    	0	44257657	686916210	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:54    	0	77619076	628962612	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:46    	0	75181499	671796154	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:59    	0	12745501	479744725	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:23    	0	15230669	175492626	10	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:2    	0	67704225	875251679	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:44    	0	13823610	430460012	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:59    	0	22325664	653994046	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:31    	0	34091025	278617382	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:1    	0	80757999	676074926	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:30    	0	34787108	567970004	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:18    	0	94771473	998597813	10	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   15:0    	0	17409043	962030251	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   16:49    	0	88457230	522946678	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   16:14    	0	46184324	865696182	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   16:1    	0	68412790	904122179	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   16:50    	0	39046238	373848574	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   16:57    	0	19210050	229720280	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   16:37    	0	67522036	589734484	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   16:38    	0	31700495	607806664	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   16:11    	0	65250184	499041309	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   16:29    	0	92198798	891835172	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   16:18    	0	75753135	190395417	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   16:22    	0	99451759	656416076	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   16:18    	0	93026465	874729838	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   16:1    	0	10445011	565925674	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   16:38    	0	15566015	290220896	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   16:18    	0	79802756	101397267	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:26    	0	56801746	887603550	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:23    	0	63971000	706257797	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:42    	0	10592632	559043254	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:37    	0	76344780	109603001	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:35    	0	36112028	614972204	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:48    	0	29740786	322298243	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:25    	0	57578689	255371238	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:31    	0	70707156	636185726	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:11    	0	52378927	400049304	560	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:4    	0	10630710	752325658	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:0    	0	31136891	518227738	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:58    	0	52783073	267182877	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:45    	0	78215508	255622129	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:58    	0	47792037	498703110	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:56    	0	65407434	652848028	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:17    	0	28903375	508514173	10	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:40    	0	80856347	171176609	10	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:47    	0	82350226	569927033	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:2    	0	98815477	501679832	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:27    	0	66886271	622682268	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:23    	0	77830439	820933526	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:10    	0	31963663	797772446	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:51    	0	45062047	640823476	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:35    	0	14933765	671091843	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:50    	0	74226845	128799580	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:31    	0	59872661	499875715	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:32    	0	90155554	610329806	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   17:31    	0	23301207	307803433	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:1    	0	35201679	167541247	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:3    	0	27747329	222084585	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:47    	0	35694148	140063939	10	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:55    	0	39254120	725535546	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:21    	0	39830725	236072504	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:46    	0	73671440	506948779	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:16    	0	50981567	270156777	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:41    	0	19159282	391372766	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:22    	0	45891401	994729669	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:35    	0	21681425	893808564	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:24    	0	93387250	322318489	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:15    	0	94785403	972090851	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:16    	0	20816335	567821879	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:49    	0	97477065	744082780	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:25    	0	91423955	571978270	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:0    	0	86335103	848561516	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:14    	0	84329118	842840857	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:57    	0	73664942	313336426	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:38    	0	53565491	735650249	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:25    	0	70774110	544690116	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:47    	0	11251199	774014503	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:59    	0	51809728	752704198	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:22    	0	32468246	574074437	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:5    	0	42263595	787611230	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:11    	0	63045208	268950910	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:17    	0	48228733	559893760	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:54    	0	29554400	834559068	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:53    	0	37924918	131121445	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:19    	0	80513594	379971786	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:14    	0	13267598	750912829	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:17    	0	32498726	993739301	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:36    	0	78135053	755690516	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:20    	0	92464142	939582941	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:20    	0	49947670	616527567	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:39    	0	45108663	626322221	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:42    	0	65744366	317495389	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:24    	0	59746717	401140839	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:35    	0	15205366	341382924	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:18    	0	33512222	332893577	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   18:1    	0	98858409	738214519	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   19:38    	0	10717950	320154286	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   19:34    	0	54502530	772294874	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   19:4    	0	37060069	705129532	560	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   19:32    	0	72722653	191370811	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   19:1    	0	77718366	715706426	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   19:1    	0	60320804	457461980	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   20:18    	0	37016157	824685715	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   20:39    	0	73791123	698138118	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   20:57    	0	77541228	329323532	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   20:29    	0	30411724	574438355	10	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   20:53    	0	30322955	406403940	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   21:26    	0	66484068	171784023	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   21:43    	0	19035061	710881674	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   21:22    	0	54698329	484849849	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   21:18    	0	50519050	412637940	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   21:6    	0	11825439	967645774	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   21:16    	0	47073660	426448064	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   21:56    	0	24475591	460941952	10	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   21:30    	0	99741526	543004871	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   22:34    	0	15080069	407517680	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   22:44    	0	51024139	149178927	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   22:53    	0	76337992	580334678	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   22:5    	0	58991492	503610374	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   22:30    	0	38235128	441850188	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   22:40    	0	89354536	873472266	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   22:16    	0	12187677	404715125	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   22:30    	0	34784219	914158531	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   22:19    	0	32167621	784810049	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   22:42    	0	83398897	368990924	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   23:49    	0	92729058	673386759	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   23:22    	0	76765901	896801235	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   23:7    	0	82509854	422051593	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   23:39    	0	27560685	357541887	170	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   23:32    	0	60944446	285329234	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   23:28    	0	36499977	226807063	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   23:3    	0	28713232	477196814	290	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-01   	   23:30    	0	10420565	481167704	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-02   	   0:3    	0	74468938	362397209	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-02   	   0:36    	0	97564945	931722690	110	1	Kraków, Wawel	0	0	0	0	0	   PKO
   2013-08-02   	   0:19    	0	93477726	165159968	70	1	Kraków, Wawel	0	0	0	0	0	   PKO
